urls,date,processing_timestamp
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0419_v003-2020m0420t082119.nc,2020-04-19 0:00:00,2020-04-20 8:21:19
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0418_v003-2020m0419t072919.nc,2020-04-18 0:00:00,2020-04-19 7:29:19
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0417_v003-2020m0418t082623.nc,2020-04-17 0:00:00,2020-04-18 8:26:23
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0416_v003-2020m0417t072904.nc,2020-04-16 0:00:00,2020-04-17 7:29:04
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0415_v003-2020m0416t083217.nc,2020-04-15 0:00:00,2020-04-16 8:32:17
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0414_v003-2020m0415t073956.nc,2020-04-14 0:00:00,2020-04-15 7:39:56
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0413_v003-2020m0414t084252.nc,2020-04-13 0:00:00,2020-04-14 8:42:52
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0412_v003-2020m0413t072945.nc,2020-04-12 0:00:00,2020-04-13 7:29:45
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0411_v003-2020m0412t092826.nc,2020-04-11 0:00:00,2020-04-12 9:28:26
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0410_v003-2020m0411t082306.nc,2020-04-10 0:00:00,2020-04-11 8:23:06
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0409_v003-2020m0410t072609.nc,2020-04-09 0:00:00,2020-04-10 7:26:09
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0408_v003-2020m0409t082347.nc,2020-04-08 0:00:00,2020-04-09 8:23:47
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0407_v003-2020m0408t071726.nc,2020-04-07 0:00:00,2020-04-08 7:17:26
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0406_v003-2020m0407t081657.nc,2020-04-06 0:00:00,2020-04-07 8:16:57
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0405_v003-2020m0406t072006.nc,2020-04-05 0:00:00,2020-04-06 7:20:06
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0404_v003-2020m0405t081654.nc,2020-04-04 0:00:00,2020-04-05 8:16:54
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0403_v003-2020m0404t082257.nc,2020-04-03 0:00:00,2020-04-04 8:22:57
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0402_v003-2020m0403t071848.nc,2020-04-02 0:00:00,2020-04-03 7:18:48
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0401_v003-2020m0402t200617.nc,2020-04-01 0:00:00,2020-04-02 20:06:17
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0331_v003-2020m0401t071625.nc,2020-03-31 0:00:00,2020-04-01 7:16:25
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0330_v003-2020m0331t082015.nc,2020-03-30 0:00:00,2020-03-31 8:20:15
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0329_v003-2020m0330t071547.nc,2020-03-29 0:00:00,2020-03-30 7:15:47
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0328_v003-2020m0329t081436.nc,2020-03-28 0:00:00,2020-03-29 8:14:36
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0327_v003-2020m0330t154641.nc,2020-03-27 0:00:00,2020-03-30 15:46:41
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0326_v003-2020m0327t092441.nc,2020-03-26 0:00:00,2020-03-27 9:24:41
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0325_v003-2020m0326t190622.nc,2020-03-25 0:00:00,2020-03-26 19:06:22
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0324_v003-2020m0325t072134.nc,2020-03-24 0:00:00,2020-03-25 7:21:34
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0323_v003-2020m0324t082459.nc,2020-03-23 0:00:00,2020-03-24 8:24:59
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0322_v003-2020m0323t211021.nc,2020-03-22 0:00:00,2020-03-23 21:10:21
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0321_v003-2020m0323t220859.nc,2020-03-21 0:00:00,2020-03-23 22:08:59
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0320_v003-2020m0323t130440.nc,2020-03-20 0:00:00,2020-03-23 13:04:40
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0319_v003-2020m0320t180427.nc,2020-03-19 0:00:00,2020-03-20 18:04:27
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0318_v003-2020m0319t082516.nc,2020-03-18 0:00:00,2020-03-19 8:25:16
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0317_v003-2020m0318t072354.nc,2020-03-17 0:00:00,2020-03-18 7:23:54
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0316_v003-2020m0317t083000.nc,2020-03-16 0:00:00,2020-03-17 8:30:00
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0315_v003-2020m0316t082134.nc,2020-03-15 0:00:00,2020-03-16 8:21:34
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0314_v003-2020m0315t102342.nc,2020-03-14 0:00:00,2020-03-15 10:23:42
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0313_v003-2020m0314t082739.nc,2020-03-13 0:00:00,2020-03-14 8:27:39
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0312_v003-2020m0313t104732.nc,2020-03-12 0:00:00,2020-03-13 10:47:32
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0311_v003-2020m0312t212809.nc,2020-03-11 0:00:00,2020-03-12 21:28:09
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0310_v003-2020m0311t102900.nc,2020-03-10 0:00:00,2020-03-11 10:29:00
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0309_v003-2020m0310t083455.nc,2020-03-09 0:00:00,2020-03-10 8:34:55
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0308_v003-2020m0309t082840.nc,2020-03-08 0:00:00,2020-03-09 8:28:40
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0307_v003-2020m0308t082412.nc,2020-03-07 0:00:00,2020-03-08 8:24:12
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0306_v003-2020m0307t072035.nc,2020-03-06 0:00:00,2020-03-07 7:20:35
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0305_v003-2020m0306t094237.nc,2020-03-05 0:00:00,2020-03-06 9:42:37
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0304_v003-2020m0305t212043.nc,2020-03-04 0:00:00,2020-03-05 21:20:43
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0303_v003-2020m0304t093037.nc,2020-03-03 0:00:00,2020-03-04 9:30:37
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0302_v003-2020m0303t085944.nc,2020-03-02 0:00:00,2020-03-03 8:59:44
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0301_v003-2020m0302t091935.nc,2020-03-01 0:00:00,2020-03-02 9:19:35
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0229_v003-2020m0301t091731.nc,2020-02-29 0:00:00,2020-03-01 9:17:31
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0228_v003-2020m0229t091749.nc,2020-02-28 0:00:00,2020-02-29 9:17:49
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0227_v003-2020m0228t102309.nc,2020-02-27 0:00:00,2020-02-28 10:23:09
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0226_v003-2020m0227t081729.nc,2020-02-26 0:00:00,2020-02-27 8:17:29
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0225_v003-2020m0226t112355.nc,2020-02-25 0:00:00,2020-02-26 11:23:55
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0224_v003-2020m0225t101822.nc,2020-02-24 0:00:00,2020-02-25 10:18:22
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0223_v003-2020m0224t093044.nc,2020-02-23 0:00:00,2020-02-24 9:30:44
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0222_v003-2020m0223t093545.nc,2020-02-22 0:00:00,2020-02-23 9:35:45
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0221_v003-2020m0222t072429.nc,2020-02-21 0:00:00,2020-02-22 7:24:29
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0220_v003-2020m0221t092709.nc,2020-02-20 0:00:00,2020-02-21 9:27:09
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0219_v003-2020m0220t093737.nc,2020-02-19 0:00:00,2020-02-20 9:37:37
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0218_v003-2020m0219t084617.nc,2020-02-18 0:00:00,2020-02-19 8:46:17
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0217_v003-2020m0218t085540.nc,2020-02-17 0:00:00,2020-02-18 8:55:40
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0216_v003-2020m0217t104717.nc,2020-02-16 0:00:00,2020-02-17 10:47:17
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0215_v003-2020m0216t104747.nc,2020-02-15 0:00:00,2020-02-16 10:47:47
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0214_v003-2020m0215t073824.nc,2020-02-14 0:00:00,2020-02-15 7:38:24
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0213_v003-2020m0214t085004.nc,2020-02-13 0:00:00,2020-02-14 8:50:04
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0212_v003-2020m0213t212127.nc,2020-02-12 0:00:00,2020-02-13 21:21:27
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0211_v003-2020m0212t093131.nc,2020-02-11 0:00:00,2020-02-12 9:31:31
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0210_v003-2020m0211t102533.nc,2020-02-10 0:00:00,2020-02-11 10:25:33
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0209_v003-2020m0210t092136.nc,2020-02-09 0:00:00,2020-02-10 9:21:36
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0208_v003-2020m0209t082710.nc,2020-02-08 0:00:00,2020-02-09 8:27:10
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0207_v003-2020m0208t102109.nc,2020-02-07 0:00:00,2020-02-08 10:21:09
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0206_v003-2020m0207t091933.nc,2020-02-06 0:00:00,2020-02-07 9:19:33
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0205_v003-2020m0207t092105.nc,2020-02-05 0:00:00,2020-02-07 9:21:05
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0204_v003-2020m0205t091848.nc,2020-02-04 0:00:00,2020-02-05 9:18:48
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0203_v003-2020m0204t081534.nc,2020-02-03 0:00:00,2020-02-04 8:15:34
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0202_v003-2020m0204t011117.nc,2020-02-02 0:00:00,2020-02-04 1:11:17
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0201_v003-2020m0203t102053.nc,2020-02-01 0:00:00,2020-02-03 10:20:53
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0131_v003-2020m0201t101715.nc,2020-01-31 0:00:00,2020-02-01 10:17:15
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0130_v003-2020m0131t111816.nc,2020-01-30 0:00:00,2020-01-31 11:18:16
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0129_v003-2020m0130t091257.nc,2020-01-29 0:00:00,2020-01-30 9:12:57
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0128_v003-2020m0129t101845.nc,2020-01-28 0:00:00,2020-01-29 10:18:45
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0127_v003-2020m0128t091418.nc,2020-01-27 0:00:00,2020-01-28 9:14:18
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0126_v003-2020m0127t091307.nc,2020-01-26 0:00:00,2020-01-27 9:13:07
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0125_v003-2020m0126t080913.nc,2020-01-25 0:00:00,2020-01-26 8:09:13
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0124_v003-2020m0125t091420.nc,2020-01-24 0:00:00,2020-01-25 9:14:20
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0123_v003-2020m0124t101436.nc,2020-01-23 0:00:00,2020-01-24 10:14:36
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0122_v003-2020m0123t111534.nc,2020-01-22 0:00:00,2020-01-23 11:15:34
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0121_v003-2020m0122t111539.nc,2020-01-21 0:00:00,2020-01-22 11:15:39
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0120_v003-2020m0121t081559.nc,2020-01-20 0:00:00,2020-01-21 8:15:59
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0119_v003-2020m0120t102428.nc,2020-01-19 0:00:00,2020-01-20 10:24:28
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0118_v003-2020m0119t091816.nc,2020-01-18 0:00:00,2020-01-19 9:18:16
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0117_v003-2020m0118t103444.nc,2020-01-17 0:00:00,2020-01-18 10:34:44
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0116_v003-2020m0117t092317.nc,2020-01-16 0:00:00,2020-01-17 9:23:17
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0115_v003-2020m0116t101140.nc,2020-01-15 0:00:00,2020-01-16 10:11:40
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0114_v003-2020m0115t081727.nc,2020-01-14 0:00:00,2020-01-15 8:17:27
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0113_v003-2020m0114t081333.nc,2020-01-13 0:00:00,2020-01-14 8:13:33
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0112_v003-2020m0113t093108.nc,2020-01-12 0:00:00,2020-01-13 9:31:08
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0111_v003-2020m0112t093444.nc,2020-01-11 0:00:00,2020-01-12 9:34:44
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0110_v003-2020m0111t082508.nc,2020-01-10 0:00:00,2020-01-11 8:25:08
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0109_v003-2020m0110t082709.nc,2020-01-09 0:00:00,2020-01-10 8:27:09
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0108_v003-2020m0109t104507.nc,2020-01-08 0:00:00,2020-01-09 10:45:07
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0107_v003-2020m0108t084430.nc,2020-01-07 0:00:00,2020-01-08 8:44:30
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0106_v003-2020m0107t103034.nc,2020-01-06 0:00:00,2020-01-07 10:30:34
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0105_v003-2020m0106t102916.nc,2020-01-05 0:00:00,2020-01-06 10:29:16
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0104_v003-2020m0105t092040.nc,2020-01-04 0:00:00,2020-01-05 9:20:40
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0103_v003-2020m0105t071752.nc,2020-01-03 0:00:00,2020-01-05 7:17:52
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0102_v003-2020m0103t081638.nc,2020-01-02 0:00:00,2020-01-03 8:16:38
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2020/OMI-Aura_L3-OMHCHOd_2020m0101_v003-2020m0102t092048.nc,2020-01-01 0:00:00,2020-01-02 9:20:48
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2019/OMI-Aura_L3-OMHCHOd_2019m1231_v003-2020m0101t101035.nc,2019-12-31 0:00:00,2020-01-01 10:10:35
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2019/OMI-Aura_L3-OMHCHOd_2019m1230_v003-2019m1231t111706.nc,2019-12-30 0:00:00,2019-12-31 11:17:06
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2019/OMI-Aura_L3-OMHCHOd_2019m1229_v003-2019m1230t081836.nc,2019-12-29 0:00:00,2019-12-30 8:18:36
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2019/OMI-Aura_L3-OMHCHOd_2019m1228_v003-2019m1229t102003.nc,2019-12-28 0:00:00,2019-12-29 10:20:03
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2019/OMI-Aura_L3-OMHCHOd_2019m1227_v003-2019m1228t122644.nc,2019-12-27 0:00:00,2019-12-28 12:26:44
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2019/OMI-Aura_L3-OMHCHOd_2019m1226_v003-2019m1227t101518.nc,2019-12-26 0:00:00,2019-12-27 10:15:18
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2019/OMI-Aura_L3-OMHCHOd_2019m1225_v003-2019m1226t101827.nc,2019-12-25 0:00:00,2019-12-26 10:18:27
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2019/OMI-Aura_L3-OMHCHOd_2019m1224_v003-2019m1225t091416.nc,2019-12-24 0:00:00,2019-12-25 9:14:16
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2019/OMI-Aura_L3-OMHCHOd_2019m1223_v003-2019m1224t101517.nc,2019-12-23 0:00:00,2019-12-24 10:15:17
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2019/OMI-Aura_L3-OMHCHOd_2019m1222_v003-2019m1223t101221.nc,2019-12-22 0:00:00,2019-12-23 10:12:21
https://data.gesdisc.earthdata.nasa.gov/data/Aura_OMI_Level3/OMHCHOd.003/2019/OMI-Aura_L3-OMHCHOd_2019m1221_v003-2019m1222t111017.nc,2019-12-21 0:00:00,2019-12-22 11:10:17
